vote20jb,apppres5,taxecon,billtax,trade2,trade4,richpoor2,immignum,refugees,dreamer,wall5,pathway,famsep,freecol,diversity5,gw1,gw2,prek,science,rr2,age,gender,educ,marstat,race,employ,faminc_new,ideology,party_id,vote16post,religpew,region,pk_cjus_correct,pk_germ_correct,pk_sen,pk_spend,compl_data$weight,ability
1,1,1,3,2,2,1,7,7,1,1,1,5,7,1,1,1,7,5,2,56,0,two_yr_college,separated,white,full_time,7,very_liberal,republican,trump,christian,west,0,0,0,0,0.988390838054461,-1.0952751615565093
1,1,1,7,2,1,5,7,7,1,1,5,5,7,0,5,5,7,3,5,60,1,post_grad,married,white,full_time,9,very conservative,republican,trump,christian,midwest,1,1,1,1,1.0152659648901,0.9023112506587095
2,0,7,1,3,2,2,4,3,2,0,1,5,2,1,1,1,1,2,5,59,0,two_yr_college,married,white,full_time,7,liberal,democrat,clinton,christian,midwest,1,1,1,1,1.03170391458116,0.9023112506587095
2,0,7,2,4,2,2,2,2,2,0,2,5,3,1,1,1,3,5,2,72,1,post_grad,married,hispanic,full_time,11,moderate,democrat,clinton,christian,west,1,1,1,1,0.569491882075983,0.9023112506587095
2,0,7,2,2,1,4,3,2,2,0,2,5,3,1,1,1,3,4,2,60,1,four_yr_college,divorced,white,retired,8,moderate,democrat,clinton,christian,midwest,1,1,1,1,1.18015681611182,0.9023112506587095
1,1,1,7,2,2,5,5,6,1,1,4,2,7,1,5,5,7,3,5,62,1,four_yr_college,married,white,full_time,9,conservative,republican,trump,christian,midwest,1,1,1,0,1.11454361473121,0.9023112506587095
1,1,1,1,1,1,1,7,1,2,1,1,1,1,1,1,1,7,5,5,53,1,some_college,married,white,full_time,10,very_liberal,republican,trump,christian,northeast,0,0,0,0,0.906159216192872,-1.0952751615565093
2,0,6,2,2,1,4,1,1,2,0,1,5,7,1,2,1,2,5,1,58,1,post_grad,married,white,full_time,16,moderate,independent,clinton,christian,midwest,1,1,1,1,1.07503468935162,0.9023112506587095
2,0,6,7,3,1,1,2,1,2,0,2,5,5,1,1,1,3,5,1,59,1,four_yr_college,married,white,retired,12,moderate,democrat,clinton,christian,south,1,1,1,1,1.18015681611182,0.9023112506587095
2,0,5,2,4,4,2,2,1,2,0,1,5,1,1,1,1,1,5,2,43,0,two_yr_college,married,white,full_time,9,liberal,democrat,other,no_rel,south,1,1,1,1,0.487235941887731,0.9023112506587095
1,1,3,2,2,2,2,4,1,2,1,4,5,3,1,1,1,1,2,2,65,0,two_yr_college,civil,white,disabled,5,moderate,republican,trump,christian,northeast,1,1,1,0,0.893689163744461,0.9023112506587095
1,1,1,5,2,2,4,4,2,2,1,2,5,7,1,3,3,2,3,2,93,1,some_college,widowed,white,retired,6,conservative,republican,trump,christian,northeast,1,1,1,1,0.759897340911634,0.9023112506587095
2,0,6,1,4,2,2,3,1,2,0,1,5,2,1,1,1,2,4,1,63,0,some_college,divorced,black,retired,6,very_liberal,democrat,clinton,christian,south,0,0,0,0,0.884818557089412,-1.0952751615565093
1,1,1,7,4,2,5,6,5,1,1,4,4,7,0,5,5,7,4,5,49,1,some_college,married,white,full_time,5,very conservative,independent,trump,christian,south,1,1,1,1,0.906159216192872,0.9023112506587095
1,1,1,7,3,1,5,5,5,1,1,5,3,7,0,5,5,7,3,5,60,0,post_grad,married,white,full_time,9,moderate,independent,trump,christian,south,1,1,1,1,0.746904935636401,0.9023112506587095
1,1,2,7,2,2,5,4,4,2,1,2,2,7,0,5,4,5,2,5,62,1,some_college,married,white,disabled,10,moderate,republican,trump,christian,northeast,1,1,0,1,0.820011188995185,0.3765651044139333
2,0,6,1,2,2,2,2,1,2,0,2,5,1,1,1,1,1,5,1,57,0,post_grad,married,white,full_time,9,very_liberal,democrat,clinton,other_rel,midwest,1,1,1,1,0.979980260428487,0.9023112506587095
1,1,4,2,2,2,2,6,5,1,1,2,2,6,0,3,3,7,2,3,47,0,high_school,married,white,disabled,6,liberal,republican,trump,christian,northeast,0,0,1,0,0.87142212322185,-0.6196132327347812
2,1,1,7,1,1,5,7,7,2,1,5,1,7,0,5,5,7,3,5,53,1,post_grad,divorced,white,full_time,4,moderate,republican,trump,no_rel,northeast,1,1,1,1,1.25802472009798,0.9023112506587095
3,0,5,6,2,1,3,1,1,2,0,1,5,3,1,2,1,1,5,1,44,1,four_yr_college,married,white,full_time,14,liberal,democrat,other,no_rel,northeast,1,0,0,1,0.608038345981773,-0.1442940187936165
2,0,4,3,3,2,3,4,3,2,1,1,5,2,0,2,2,1,2,4,61,1,high_school,married,white,retired,9,moderate,democrat,clinton,christian,northeast,0,0,0,0,0.878855634357939,-1.0952751615565093
2,0,5,4,4,2,2,3,1,2,0,1,5,7,0,2,2,1,5,2,39,0,post_grad,married,white,full_time,11,moderate,democrat,other,christian,south,1,1,1,1,0.649029234554347,0.9023112506587095
2,0,7,1,4,2,1,2,1,2,0,1,5,1,1,1,1,1,5,1,63,0,some_college,married,white,homemaker,4,very_liberal,democrat,clinton,no_rel,northeast,1,1,1,0,0.946300659873824,0.9023112506587095
2,0,4,3,2,1,3,6,5,1,0,2,5,6,1,1,1,5,5,3,57,1,post_grad,married,white,retired,12,conservative,republican,other,no_rel,south,1,1,1,0,0.632088302476996,0.9023112506587095
1,1,2,7,3,2,5,7,6,1,1,4,3,7,0,4,3,6,3,5,37,0,post_grad,married,white,full_time,7,conservative,republican,trump,christian,south,1,1,0,1,1.0917850951336,0.3765651044139333
1,1,1,7,1,1,5,2,3,1,1,5,1,7,0,5,5,7,4,5,62,1,four_yr_college,married,white,retired,11,very conservative,republican,trump,christian,south,1,1,1,1,1.11454361473121,0.9023112506587095
2,0,7,1,2,2,1,2,1,2,0,1,5,1,1,1,1,1,5,2,60,1,post_grad,married,white,full_time,11,very_liberal,democrat,clinton,no_rel,midwest,1,1,1,0,1.07503468935162,0.9023112506587095
1,1,2,2,3,3,1,7,6,1,1,5,1,7,0,5,3,7,1,5,56,1,high_school,married,white,full_time,5,very conservative,republican,trump,christian,midwest,1,1,1,0,0.829993880619484,0.9023112506587095
2,0,7,1,4,4,1,4,3,2,0,2,5,2,1,1,1,2,5,2,31,0,four_yr_college,married,white,full_time,12,very_liberal,democrat,no_vote,christian,midwest,0,1,0,1,0.96333141098758,-0.3254948128884364
3,0,5,6,4,2,5,4,4,2,0,2,5,7,1,2,2,6,2,2,37,0,two_yr_college,never_married,white,full_time,3,liberal,democrat,no_vote,no_rel,midwest,0,1,0,0,0.853815039857901,-0.3254948128884364
2,0,5,1,3,2,2,4,1,2,0,1,5,4,1,1,1,1,4,2,55,1,four_yr_college,married,white,retired,6,moderate,democrat,other,no_rel,northeast,1,1,1,0,0.662558403087482,0.9023112506587095
4,0,4,3,4,2,3,3,2,2,0,3,3,6,1,1,1,2,3,1,63,1,some_college,married,white,full_time,11,moderate,independent,trump,no_rel,northeast,1,1,1,0,0.820011188995185,0.9023112506587095
1,1,1,6,4,2,5,4,2,1,1,4,4,4,0,3,3,6,2,5,62,0,two_yr_college,married,white,disabled,9,conservative,republican,trump,christian,northeast,1,1,1,0,0.974344252044446,0.9023112506587095
2,0,3,1,2,2,2,2,1,2,0,1,5,2,1,1,1,1,5,1,43,1,four_yr_college,married,white,full_time,12,liberal,democrat,clinton,jewish,northeast,1,1,1,1,1.03413132599488,0.9023112506587095
1,1,2,7,2,2,5,6,4,2,1,2,3,7,0,5,3,4,2,5,51,1,high_school,married,white,full_time,8,conservative,republican,trump,christian,northeast,1,1,1,1,0.792508744423736,0.9023112506587095
2,0,7,5,4,2,2,2,1,2,0,1,5,2,1,1,1,1,4,2,62,0,some_college,married,white,full_time,10,moderate,independent,clinton,christian,midwest,1,1,1,1,1.03170391458116,0.9023112506587095
2,0,6,2,4,2,2,2,1,2,0,1,5,2,1,1,1,1,5,2,61,0,post_grad,married,white,part_time,6,moderate,democrat,clinton,christian,northeast,1,1,0,0,0.979980260428487,0.3765651044139333
2,0,6,1,4,3,1,7,7,1,0,4,5,7,0,1,3,5,2,5,58,0,high_school,married,white,homemaker,4,moderate,democrat,clinton,christian,midwest,0,0,0,0,0.922722758300421,-1.0952751615565093
2,0,3,2,3,2,2,4,2,2,0,1,5,2,1,1,1,1,4,2,61,1,four_yr_college,never_married,white,full_time,9,liberal,democrat,clinton,no_rel,west,0,0,1,0,1.18015681611182,-0.6196132327347812
1,1,1,7,1,1,5,7,7,2,1,2,1,7,0,3,5,7,2,5,56,0,post_grad,married,white,homemaker,8,moderate,republican,trump,christian,midwest,1,1,0,0,0.825372629215237,0.3765651044139333
2,0,7,1,5,3,1,3,2,2,0,1,5,2,1,1,1,1,5,2,63,0,four_yr_college,married,native_american,retired,4,very_liberal,independent,clinton,no_rel,west,1,1,1,0,0.807248896545865,0.9023112506587095
1,0,4,1,2,2,2,7,7,1,1,5,3,7,0,2,1,7,1,5,70,0,two_yr_college,divorced,hispanic,retired,2,conservative,republican,no_vote,no_rel,south,0,0,1,0,0.657260730727669,-0.6196132327347812
1,1,2,5,2,2,4,4,7,1,1,2,3,7,0,5,5,4,2,4,67,1,high_school,separated,white,retired,2,very conservative,republican,no_vote,christian,west,1,1,0,0,0.878708807443978,0.3765651044139333
1,1,1,7,2,1,5,3,7,1,1,5,1,7,0,5,3,7,2,2,77,1,some_college,married,white,retired,7,conservative,independent,trump,christian,west,1,1,1,1,0.928713753877035,0.9023112506587095
2,0,4,5,4,3,4,4,3,2,0,2,5,4,1,2,2,4,3,3,78,0,high_school,widowed,other_race,retired,2,conservative,independent,trump,christian,south,0,0,0,0,1.31871020255197,-1.0952751615565093
2,0,7,1,4,3,1,5,3,2,0,2,5,2,1,1,2,3,2,5,72,0,four_yr_college,civil,white,retired,6,liberal,democrat,clinton,christian,midwest,0,1,0,0,1.01524645761951,-0.3254948128884364
2,0,6,1,4,4,1,2,1,2,0,1,5,2,1,1,1,1,5,2,66,0,some_college,married,white,retired,3,moderate,democrat,clinton,no_rel,south,1,1,1,0,1.02094882538262,0.9023112506587095
1,1,1,7,1,2,4,7,7,1,1,5,5,7,0,5,5,7,5,5,78,0,four_yr_college,married,white,retired,10,very conservative,republican,trump,christian,west,1,1,1,1,0.958801780636491,0.9023112506587095
4,0,6,1,3,2,1,1,1,2,0,1,5,1,1,1,1,1,5,1,37,1,four_yr_college,civil,white,full_time,10,very_liberal,democrat,no_vote,no_rel,midwest,1,1,1,1,1.13986062875076,0.9023112506587095
1,1,2,5,3,4,5,4,4,2,1,2,3,6,0,3,2,4,1,3,75,0,four_yr_college,widowed,white,retired,6,very conservative,republican,trump,christian,south,1,1,1,0,1.00415246677689,0.9023112506587095
1,1,1,6,2,2,4,7,7,1,1,4,3,7,0,5,4,6,4,4,65,0,four_yr_college,divorced,white,part_time,2,very conservative,independent,other,christian,south,1,1,1,0,0.575064823691472,0.9023112506587095
2,0,5,1,4,3,5,7,6,1,0,4,5,7,0,1,2,7,3,5,70,0,post_grad,widowed,white,full_time,9,conservative,democrat,clinton,christian,south,1,1,1,0,1.1549066711491,0.9023112506587095
1,1,3,1,4,3,3,7,5,1,1,5,4,7,0,1,1,7,3,5,62,0,four_yr_college,divorced,white,part_time,4,very conservative,republican,trump,mormon,west,0,0,0,0,0.947214736055136,-1.0952751615565093
2,0,7,1,5,4,1,3,2,2,0,1,5,1,1,1,1,1,5,2,65,0,post_grad,never_married,white,full_time,7,liberal,democrat,clinton,jewish,south,1,1,1,1,0.790875241783554,0.9023112506587095
1,1,2,6,3,2,4,6,3,1,1,4,4,6,0,3,2,4,2,4,57,1,two_yr_college,divorced,white,part_time,2,very conservative,republican,no_vote,christian,south,1,1,1,0,0.77237665861473,0.9023112506587095
2,0,5,2,4,2,4,4,2,2,0,1,5,1,1,2,2,1,3,2,52,0,four_yr_college,married,white,full_time,7,very_liberal,democrat,clinton,no_rel,south,0,0,1,0,1.02431222398371,-0.6196132327347812
2,0,4,2,4,2,2,3,2,2,0,2,4,3,1,1,1,1,5,2,56,1,post_grad,never_married,white,full_time,9,moderate,democrat,clinton,jewish,northeast,1,1,0,0,1.07503468935162,0.3765651044139333
2,0,4,4,3,2,2,3,4,1,0,3,3,4,0,3,3,4,3,4,64,0,high_school,married,white,retired,6,very conservative,democrat,no_vote,christian,south,0,0,0,0,0.859624473676246,-1.0952751615565093
1,1,4,7,4,3,5,4,6,1,1,5,4,7,0,3,1,6,2,5,54,0,post_grad,married,white,retired,4,very conservative,republican,trump,christian,northeast,0,1,0,0,0.925496278894266,-0.3254948128884364
3,0,7,2,4,1,1,3,2,2,0,2,4,2,1,1,1,2,4,2,61,0,post_grad,never_married,white,full_time,7,liberal,democrat,clinton,jewish,west,0,1,1,0,0.87396232980565,-0.11351814869798042
1,1,1,5,4,2,5,7,3,1,1,5,2,7,0,5,4,3,3,5,58,0,post_grad,married,white,retired,9,very conservative,republican,trump,christian,west,1,1,1,0,0.825372629215237,0.9023112506587095
1,1,1,7,1,1,5,2,5,2,1,5,3,7,0,4,4,4,2,4,62,1,some_college,divorced,white,full_time,9,conservative,republican,trump,no_rel,south,1,1,1,1,0.820011188995185,0.9023112506587095
2,1,5,1,4,4,2,5,5,1,1,4,5,3,0,2,2,1,2,5,55,0,high_school,separated,white,disabled,7,liberal,democrat,trump,no_rel,northeast,0,0,0,0,0.87142212322185,-1.0952751615565093
2,0,4,1,4,1,1,1,1,2,0,1,5,1,1,1,1,1,5,1,25,1,post_grad,married,asian,full_time,4,very_liberal,democrat,no_vote,no_rel,midwest,1,1,1,1,0.664408019958178,0.9023112506587095
2,0,7,7,4,1,4,2,1,2,0,1,5,3,1,1,1,3,4,4,61,0,post_grad,married,white,retired,11,moderate,democrat,clinton,no_rel,west,1,1,1,0,0.87396232980565,0.9023112506587095
1,1,1,6,2,2,5,4,6,1,1,3,3,7,0,4,3,6,2,5,68,1,high_school,married,white,full_time,9,conservative,republican,trump,christian,west,1,1,1,0,0.932901125294228,0.9023112506587095
3,0,5,4,3,3,5,4,2,2,0,2,5,7,1,3,3,6,3,4,60,0,two_yr_college,married,white,part_time,9,moderate,independent,clinton,no_rel,west,0,1,0,0,1.04657742334629,-0.3254948128884364
2,0,6,2,3,2,1,1,1,2,0,1,5,1,1,1,1,1,5,1,58,1,some_college,civil,white,full_time,5,very_liberal,democrat,clinton,no_rel,south,1,1,1,1,0.868285261509497,0.9023112506587095
3,0,5,5,3,3,5,4,3,2,0,2,5,7,1,2,2,7,3,5,63,0,two_yr_college,married,white,full_time,12,moderate,republican,clinton,christian,northeast,1,0,0,0,0.946300659873824,-0.1442940187936165
1,1,3,4,2,2,3,6,2,1,1,2,4,7,1,4,2,6,2,5,30,0,four_yr_college,divorced,white,disabled,5,very conservative,republican,trump,christian,south,1,1,1,0,1.2993214173628,0.9023112506587095
2,0,3,3,3,2,4,2,3,2,0,2,4,5,1,3,2,2,3,3,61,1,four_yr_college,married,white,full_time,9,moderate,democrat,no_vote,christian,south,1,1,1,1,1.04979966685739,0.9023112506587095
2,0,6,1,3,2,2,3,2,2,0,2,5,7,0,1,1,3,2,2,62,0,four_yr_college,never_married,white,full_time,3,moderate,democrat,clinton,no_rel,northeast,0,1,0,0,1.0029772835284,-0.3254948128884364
2,0,6,2,3,2,1,3,2,2,0,1,5,4,1,1,1,2,4,2,77,1,four_yr_college,married,white,part_time,11,very_liberal,democrat,other,no_rel,south,1,1,1,0,0.57512443797484,0.9023112506587095
1,1,1,7,2,1,5,4,5,2,1,2,3,7,1,4,2,3,4,5,59,1,some_college,married,white,full_time,9,conservative,republican,trump,christian,northeast,1,1,0,0,1.01608286122794,0.3765651044139333
2,0,7,1,5,2,1,3,1,2,0,1,5,1,1,1,1,1,5,1,40,0,some_college,married,white,disabled,1,very_liberal,democrat,clinton,other_rel,northeast,1,1,1,0,0.946195341351827,0.9023112506587095
1,1,1,4,1,1,5,4,5,1,1,2,3,7,0,3,4,5,2,5,61,0,four_yr_college,married,mixed,retired,14,moderate,republican,trump,christian,midwest,1,1,0,0,0.762368263997518,0.3765651044139333
1,1,2,1,4,2,2,4,3,2,1,2,4,6,0,2,2,3,3,4,28,0,four_yr_college,never_married,white,full_time,11,conservative,republican,trump,no_rel,midwest,0,0,0,0,1.27225843361363,-1.0952751615565093
1,1,3,5,2,2,3,5,5,1,1,4,3,4,0,2,2,3,3,5,55,0,some_college,married,white,full_time,4,conservative,republican,trump,christian,midwest,0,0,0,0,0.974344252044446,-1.0952751615565093
1,1,1,7,2,1,4,4,2,2,1,2,4,6,1,2,1,2,3,2,63,0,two_yr_college,married,white,retired,5,conservative,republican,trump,christian,midwest,0,1,0,0,0.974344252044446,-0.3254948128884364
1,1,2,7,3,2,5,6,4,2,1,2,4,7,0,2,1,3,2,4,58,0,four_yr_college,married,white,full_time,12,moderate,republican,clinton,christian,west,1,1,0,0,1.0029772835284,0.3765651044139333
1,1,4,5,2,2,4,4,4,2,0,2,3,4,0,1,1,2,4,1,54,0,post_grad,married,asian,full_time,12,conservative,republican,trump,other_rel,midwest,1,1,0,0,0.778263887253151,0.3765651044139333
2,0,7,1,5,4,1,2,1,2,0,1,5,2,1,1,1,1,4,2,69,0,two_yr_college,married,white,part_time,5,liberal,democrat,clinton,no_rel,northeast,1,1,0,0,1.03566728393304,0.3765651044139333
2,0,4,1,3,2,1,4,2,2,0,2,5,1,1,1,1,1,2,2,57,0,four_yr_college,married,white,full_time,5,moderate,democrat,clinton,no_rel,midwest,1,1,1,0,1.0029772835284,0.9023112506587095
1,1,1,7,2,1,5,7,3,1,1,2,1,7,1,5,5,6,1,4,59,0,some_college,married,white,part_time,11,very conservative,republican,trump,christian,west,1,0,1,0,0.988390838054461,0.0695224553430114
1,1,1,6,4,2,5,4,3,1,1,2,5,7,0,5,5,7,1,2,66,1,post_grad,married,white,part_time,10,very conservative,republican,trump,christian,south,0,1,1,0,0.862853007457012,-0.11351814869798042
1,1,4,7,2,1,5,7,4,1,1,1,3,6,0,5,2,4,1,5,55,0,some_college,married,white,full_time,4,very conservative,republican,trump,christian,south,1,0,1,0,0.893689163744461,0.0695224553430114
2,0,5,1,4,4,5,4,2,2,0,2,5,6,1,2,2,3,2,5,61,0,four_yr_college,civil,white,disabled,2,liberal,democrat,clinton,christian,northeast,0,0,0,0,1.0029772835284,-1.0952751615565093
3,0,4,1,3,3,3,7,7,2,1,2,5,2,1,1,1,4,5,4,58,0,four_yr_college,divorced,white,full_time,4,conservative,republican,trump,no_rel,west,0,0,0,0,0.947214736055136,-1.0952751615565093
2,0,4,2,3,3,2,3,2,2,0,2,5,5,1,2,1,2,5,2,37,0,post_grad,married,white,homemaker,8,moderate,democrat,no_vote,no_rel,northeast,1,1,1,1,0.917111014748306,0.9023112506587095
1,1,1,7,1,1,5,4,5,1,1,1,3,7,0,5,5,4,3,5,25,1,four_yr_college,married,white,full_time,11,conservative,republican,trump,christian,south,1,1,1,0,1.02692373072857,0.9023112506587095
1,1,2,4,1,2,5,4,3,2,1,3,3,7,1,3,2,4,3,3,62,1,four_yr_college,married,white,full_time,11,conservative,republican,trump,christian,northeast,0,0,0,0,1.11454361473121,-1.0952751615565093
1,1,4,3,3,3,4,4,2,1,1,5,3,4,0,3,2,1,3,2,41,0,four_yr_college,married,white,full_time,6,conservative,democrat,trump,christian,northeast,0,0,0,0,1.02274263069667,-1.0952751615565093
1,1,4,7,4,2,5,4,4,2,1,2,4,7,0,2,2,4,3,5,58,0,four_yr_college,married,white,other_empl,9,very conservative,republican,trump,christian,northeast,0,1,0,0,0.947214736055136,-0.3254948128884364
1,1,1,6,1,1,5,7,3,2,1,2,2,6,1,3,3,6,3,4,71,1,post_grad,married,white,part_time,10,conservative,republican,trump,christian,northeast,1,1,1,1,0.862853007457012,0.9023112506587095
3,1,2,7,3,2,5,7,4,1,0,5,1,7,0,5,3,7,2,5,54,1,high_school,married,white,full_time,11,very conservative,independent,other,christian,south,0,0,0,1,0.493403230566485,-1.0952751615565093
1,1,1,4,2,2,5,4,4,1,1,2,1,7,0,5,5,5,3,2,53,0,some_college,divorced,white,full_time,9,moderate,republican,trump,christian,south,1,1,1,0,0.893689163744461,0.9023112506587095
1,1,1,7,3,2,5,4,3,1,1,2,3,7,0,5,5,7,3,5,54,1,some_college,married,white,full_time,13,conservative,republican,trump,christian,south,1,1,1,1,1.01608286122794,0.9023112506587095
2,0,7,2,3,2,1,4,2,2,1,1,5,3,1,1,1,3,5,4,46,0,post_grad,married,white,full_time,10,moderate,democrat,clinton,christian,south,1,1,0,1,0.979980260428487,0.3765651044139333
2,0,3,3,4,4,4,4,1,2,0,1,5,4,0,1,1,2,3,2,61,0,two_yr_college,widowed,white,unemployed,2,moderate,democrat,clinton,christian,midwest,1,1,1,1,1.03170391458116,0.9023112506587095
1,1,3,6,4,2,2,7,4,2,1,3,2,4,1,1,2,3,3,3,44,1,some_college,separated,white,full_time,6,very conservative,republican,trump,christian,south,0,0,1,0,1.02317208250484,-0.6196132327347812
1,1,1,7,2,2,5,5,4,2,1,4,4,7,1,5,5,6,5,5,78,0,post_grad,married,white,retired,14,conservative,republican,trump,christian,south,1,1,1,0,1.09069730256741,0.9023112506587095
2,0,7,1,3,1,1,4,1,2,0,1,5,4,0,1,1,2,5,1,65,0,two_yr_college,married,black,part_time,2,liberal,democrat,clinton,christian,west,1,1,0,0,0.978580238685549,0.3765651044139333
2,0,7,4,4,3,2,4,6,2,0,1,5,1,0,3,4,2,2,5,68,0,high_school,widowed,black,retired,1,liberal,democrat,clinton,christian,south,1,1,0,0,1.91809193233436,0.3765651044139333
2,0,5,1,4,2,1,2,1,2,0,1,5,1,1,1,1,1,5,1,66,0,four_yr_college,married,white,retired,9,liberal,democrat,clinton,christian,south,1,1,1,0,1.06326693941721,0.9023112506587095
2,0,6,2,4,2,1,6,1,2,0,2,5,1,0,1,1,1,5,2,35,0,two_yr_college,divorced,white,full_time,4,liberal,democrat,clinton,no_rel,south,1,1,1,0,0.867870387265388,0.9023112506587095
2,0,6,4,4,2,1,2,1,2,0,1,5,3,1,1,1,1,4,2,61,0,post_grad,never_married,white,retired,9,moderate,democrat,clinton,christian,northeast,1,1,1,0,0.979980260428487,0.9023112506587095
1,1,1,7,1,1,5,3,4,2,1,2,3,7,0,5,4,6,2,5,66,0,four_yr_college,married,white,full_time,14,conservative,republican,trump,christian,northeast,1,1,1,0,0.958801780636491,0.9023112506587095
1,1,2,7,4,3,5,7,7,1,1,5,1,7,0,5,3,7,3,5,56,1,four_yr_college,civil,white,retired,2,very conservative,republican,trump,no_rel,west,0,1,0,0,1.0913292850587,-0.3254948128884364
3,1,4,4,3,3,3,4,4,2,1,3,3,4,1,3,3,4,3,3,31,0,four_yr_college,married,white,unemployed,10,moderate,republican,no_vote,christian,west,0,0,1,0,0.919824332217843,-0.6196132327347812
1,1,1,7,2,1,5,7,7,1,1,5,1,7,0,5,5,7,4,5,62,0,some_college,married,white,homemaker,6,conservative,republican,trump,no_rel,west,1,1,1,1,0.988390838054461,0.9023112506587095
1,1,1,7,1,1,5,4,2,2,1,2,2,7,0,5,3,2,3,5,70,0,some_college,civil,white,full_time,12,conservative,republican,trump,christian,south,1,1,1,1,0.964187113748541,0.9023112506587095
1,1,1,7,2,2,5,4,4,1,1,2,2,7,0,5,3,7,2,5,58,1,four_yr_college,married,white,retired,11,very conservative,republican,trump,christian,midwest,1,1,1,0,1.11454361473121,0.9023112506587095
2,0,7,1,3,2,4,3,1,2,0,1,5,2,1,1,1,1,3,2,60,1,four_yr_college,married,white,part_time,12,moderate,democrat,clinton,jewish,south,0,1,1,0,1.18015681611182,-0.11351814869798042
2,0,4,4,3,2,3,6,3,1,1,3,3,4,0,4,4,7,2,5,57,1,two_yr_college,never_married,white,retired,2,liberal,independent,clinton,no_rel,west,1,1,0,0,0.959504824520009,0.3765651044139333
1,1,1,6,3,2,5,5,5,1,1,5,2,7,0,3,4,7,2,5,61,0,some_college,married,white,full_time,9,moderate,republican,trump,christian,midwest,1,1,1,0,0.974344252044446,0.9023112506587095
2,0,6,3,1,1,2,2,1,2,0,2,5,3,1,1,1,1,4,1,52,0,four_yr_college,married,white,full_time,11,very_liberal,democrat,clinton,christian,south,1,1,0,1,1.02431222398371,0.3765651044139333
2,0,3,5,2,2,3,4,3,2,0,2,5,6,1,4,2,6,4,2,62,1,four_yr_college,married,white,retired,4,moderate,democrat,clinton,christian,south,1,0,1,0,1.18015681611182,0.0695224553430114
2,0,7,1,4,4,1,1,1,2,0,1,5,1,1,1,1,1,4,1,64,0,high_school,divorced,white,full_time,2,very_liberal,democrat,clinton,no_rel,northeast,0,1,1,0,0.922722758300421,-0.11351814869798042
2,0,5,2,3,3,2,2,2,2,0,1,5,3,1,1,1,1,5,2,60,1,some_college,married,white,retired,6,liberal,democrat,clinton,no_rel,south,1,1,1,1,0.868285261509497,0.9023112506587095
1,1,4,7,3,2,4,5,4,2,1,3,3,7,0,4,3,6,4,4,61,0,some_college,married,black,disabled,5,moderate,republican,trump,no_rel,south,0,1,1,0,0.835625282620275,-0.11351814869798042
2,0,7,1,1,1,1,1,1,2,0,2,5,3,1,1,1,1,5,1,54,1,four_yr_college,widowed,white,full_time,7,liberal,democrat,clinton,no_rel,midwest,1,1,1,1,1.18015681611182,0.9023112506587095
1,1,1,6,2,2,5,4,6,2,1,4,2,7,0,4,4,3,3,5,56,1,some_college,civil,white,full_time,9,conservative,republican,trump,christian,south,1,1,1,1,1.01608286122794,0.9023112506587095
2,0,5,3,5,1,1,1,1,2,0,1,5,3,0,1,1,5,5,2,41,1,some_college,married,white,full_time,9,moderate,democrat,no_vote,no_rel,south,1,1,1,0,0.977629567351576,0.9023112506587095
3,0,3,2,4,3,3,3,2,2,0,1,5,6,1,1,1,1,4,1,55,1,four_yr_college,widowed,white,part_time,5,moderate,democrat,clinton,christian,northeast,1,1,1,0,1.18015681611182,0.9023112506587095
2,0,4,5,4,4,4,3,3,2,1,1,5,6,1,1,1,3,5,2,32,0,four_yr_college,never_married,white,student,4,moderate,republican,no_vote,christian,midwest,0,0,1,1,0.96333141098758,-0.6196132327347812
