age,gender,education,ethnicity,income,partisanship,eu_ref,k_scale_virus,k_scale_bacteria,k_scale_hot,k_scale_vaccine,k_scale_recover,k_scale_mosquito,k_scale_antibiotics,contact_scale_tested,contact_scale_confident,contact_scale_know_tested,contact_scale_know_passed,contact_scale_treating,numeracy_fractions,numeracy_discount,numeracy_useful,trust_understands,trust_intentions,trust_does_right,distrust_no_respect,distrust_ignore,distrust_unfair,time_on_page,worry_scale_contracting,worry_scale_unwell,worry_scale_fr_fam,worry_scale_finances,worry_scale_job,worry_scale_society,govt_perform_comm,govt_perform_advice,govt_perform_response,govt_perform_adapt,govt_perform_compared,govt_perform_protecting,restrictions_quarantine,restrictions_schools,restrictions_events,restrictions_hospital,restrictions_stop_flights,restrictions_quar_flights,restrictions_soc_dist,restrictions_mask_transport,restrictions_mask_indoors,behavior_hairdresser,behavior_museum,behavior_bars,behavior_public_toilet,behavior_public_transport,behavior_cinemas,behavior_abroad,behavior_worship,behavior_gym,behavior_public_gathering,manip_check,condition,residence,nationality,ethnicity_simple,know,contact,worry,govt_perf,restrict,behavior,numeracy,trust,distrust
32,Female,"Undergraduate degree (e.g., BA)",Mixed,5,Labour,I voted Remain,0,1,1,1,1,0,1,0,1,1,0,0,4,6,6,2,2,2,3,2,2,NA,0,1,1,1,1,2,2,3,1,3,1,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,NA,United Kingdom,Other,0.47841109568154694,0.460547865513442,-1.00184371446908,0.109008854862144,0.35076386178548,-0.61273521267665,5.33333333333333,-0.707567328547404,-0.723456133636216
48,Female,"Undergraduate degree (e.g., BA)",White,2,No party,I voted Leave,0,1,0,1,1,1,1,0,0,0,0,0,4,4,4,3,4,4,2,2,2,NA,1,1,1,0,0,1,3,4,2,3,3,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.476248804454124,-0.569873777763838,0.469453458655334,-1.33896920861413,-0.61273521267665,4,0.906610295808507,-1.18753996348727
25,Female,"Undergraduate degree (e.g., BA)",White,3,Liberal Democrats,I voted Remain,0,1,0,1,1,1,1,0,0,1,0,0,6,6,6,3,4,4,3,3,3,NA,3,3,3,1,0,3,4,4,2,3,3,3,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,NA,control,NA,United Kingdom,White,-0.34621092711436813,0.460547865513442,1.6137917861682,0.469453458655334,0.35076386178548,1.23698157272214,6,0.906610295808507,-0.163023990239364
36,Female,A-level (or equivalent),White,4,Green Party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,1,5,5,4,4,4,3,1,2,NA,2,0,2,1,0,1,2,3,2,3,2,2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,Sweden,United Kingdom,White,0.47841109568154694,-0.476248804454124,-0.436261904138585,0.109008854862144,0.35076386178548,-0.61273521267665,3.66666666666667,1.2012493209256,-1.04955795935884
48,Female,A-level (or equivalent),White,2,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,6,6,6,1,2,2,5,4,5,NA,1,1,3,1,0,1,3,2,1,2,1,2,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,-0.476248804454124,-0.247447914764378,-0.266041503411797,0.35076386178548,-0.61273521267665,6,-0.934074901068862,1.55446328442095
32,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,4,Green Party,"I was not eligible to vote, but would have voted Remain",0,1,0,1,0,1,1,0,0,1,0,0,3,3,6,1,2,2,4,5,4,NA,2,2,3,3,3,3,2,2,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-1.124857686528995,0.460547865513442,0.542226157630451,-1.43269617716106,-0.631210854979936,0.653457304943914,4,-0.934074901068862,1.05140130502643
30,Female,A-level (or equivalent),White,4,Labour,I voted Remain,0,1,0,1,1,1,1,0,0,1,0,0,0,0,3,1,1,1,5,5,5,NA,3,3,3,2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,0.460547865513442,1.6137917861682,-1.43269617716106,0.35076386178548,-0.61273521267665,1,-1.95680751435798,2.01819117897551
25,Female,GCSE (or equivalent),White,6,Labour,I voted Remain,0,1,0,0,1,1,1,0,0,1,0,0,3,6,3,2,2,3,3,2,3,NA,1,2,2,1,0,2,2,3,2,4,3,3,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-1.1438648097803985,0.460547865513442,0.0148571350245476,0.80645351844387,0.35076386178548,0.653457304943914,4,-0.235395323329264,-0.415375455610038
42,Female,"Undergraduate degree (e.g., BA)",White,11,Green Party,I voted Leave,0,0,0,1,1,1,1,0,0,1,0,0,5,5,6,4,2,2,4,5,2,NA,0,0,3,2,1,2,4,2,1,2,2,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,0.460547865513442,-1.1353429071287,-0.266041503411797,-0.72988822364663,-0.61273521267665,5.33333333333333,-0.29129902159527,0.41115319963557
28,Female,"Undergraduate degree (e.g., BA)",White,11,Green Party,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,1,6,6,4,2,2,2,4,2,NA,2,2,3,1,0,3,3,4,4,4,4,4,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,0.542226157630451,1.27888711087707,0.35076386178548,-0.61273521267665,4.33333333333333,-0.29129902159527,-0.545723683660622
26,Female,"Undergraduate degree (e.g., BA)",White,4,Green Party,I voted Remain,0,1,0,1,1,1,1,0,0,1,0,0,1,5,4,3,3,3,4,3,3,NA,1,1,2,2,1,3,2,2,2,3,4,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,0.460547865513442,-0.40656918917133,0.841543428125356,-0.72988822364663,-0.61273521267665,3.33333333333333,0.174875760452895,0.179364505373351
38,Female,"Undergraduate degree (e.g., BA)",White,9,Conservative Party,I voted Leave,0,1,1,1,1,1,1,0,0,1,0,0,6,6,6,3,4,4,2,3,2,NA,1,1,3,1,0,2,4,4,2,4,3,4,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,-0.247447914764378,1.27888711087707,0.35076386178548,0.653457304943914,6,0.906610295808507,-0.840650458004401
19,Female,A-level (or equivalent),White,7,Green Party,"I was not eligible to vote, but would have voted Remain",0,0,1,1,1,1,1,0,0,1,0,0,2,1,3,2,3,3,3,4,3,NA,2,2,3,2,0,3,3,4,2,2,2,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,0.542226157630451,0.141657406557449,0.35076386178548,0.653457304943914,2,0.00112798586670993,0.0841065831950797
20,Female,A-level (or equivalent),White,2,Liberal Democrats,"I was not eligible to vote, but would have voted Remain",0,1,0,0,0,1,1,0,0,1,1,0,1,0,3,2,4,4,3,3,3,NA,2,0,3,3,3,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,NA,control,United Kingdom,United Kingdom,White,-1.8625505167009841,1.2085476392682,-0.276300476565677,-1.43269617716106,0.35076386178548,1.43641623760841,1.33333333333333,0.668590802306462,-0.163023990239364
40,Female,"Undergraduate degree (e.g., BA)",White,8,Conservative Party,I voted Remain,0,0,1,1,1,1,1,0,1,1,0,0,3,6,4,2,3,3,2,3,2,NA,1,1,2,2,2,2,1,1,1,2,2,2,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,-0.40656918917133,-0.266041503411797,-1.49368278420392,0.653457304943914,4.33333333333333,0.00112798586670993,-0.840650458004401
54,Female,"Undergraduate degree (e.g., BA)",White,5,SNP,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,4,6,5,1,2,1,4,5,4,NA,3,3,3,2,1,3,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,1.6137917861682,-1.43269617716106,0.35076386178548,-0.61273521267665,5,-1.48030703646599,1.05140130502643
37,Female,"Undergraduate degree (e.g., BA)",White,3,Conservative Party,I voted Leave,0,1,1,1,1,1,1,0,0,1,0,0,5,6,6,3,4,4,3,3,3,NA,2,2,2,2,0,2,4,4,4,3,4,4,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,control,CONSENT REVOKED,CONSENT REVOKED,White,0.47841109568154694,0.460547865513442,0.39131192602455,0.841543428125356,-0.72988822364663,-0.61273521267665,5.66666666666667,0.906610295808507,-0.163023990239364
30,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,4,Labour,I voted Remain,0,1,1,1,0,1,1,0,0,0,1,0,4,6,5,2,3,2,3,3,4,NA,2,2,3,1,1,1,1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.40609045973784896,0.373599441351396,0.542226157630451,-0.758820588623685,0.35076386178548,0.653457304943914,5,-0.423893164514084,0.11136859957819
49,Female,"Undergraduate degree (e.g., BA)",White,2,Green Party,I voted Leave,0,1,0,0,1,1,1,0,1,1,0,0,3,3,4,3,4,2,2,2,2,NA,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-1.1438648097803985,0.460547865513442,-0.012674512737052,-0.266041503411797,0.35076386178548,-0.61273521267665,3.33333333333333,0.00577532133344975,-1.18753996348727
56,Female,A-level (or equivalent),White,3,No party,I voted Leave,0,1,1,1,1,1,1,0,1,0,0,0,4,6,4,2,4,3,4,4,5,NA,2,2,1,3,3,1,3,1,1,1,2,4,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,NA,control,NA,NA,White,0.47841109568154694,-0.476248804454124,0.242453320653121,0.173906574856763,0.35076386178548,-0.61273521267665,4.66666666666667,0.231678464004934,1.08534134575438
38,Female,"Undergraduate degree (e.g., BA)",White,7,Liberal Democrats,I voted Remain,0,1,0,1,0,1,1,0,0,0,0,0,3,4,5,4,3,3,2,2,2,NA,2,1,2,0,2,2,4,4,3,4,3,4,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-1.124857686528995,-0.476248804454124,-0.012674512737052,1.27888711087707,0.35076386178548,-0.61273521267665,4,0.352190160319605,-1.18753996348727
37,Female,"Undergraduate degree (e.g., BA)",White,9,Liberal Democrats,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,6,6,6,3,3,3,3,2,3,NA,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,-0.476248804454124,0.948385674243263,-1.43269617716106,0.35076386178548,-0.61273521267665,6,0.174875760452895,-0.415375455610038
26,Female,"Undergraduate degree (e.g., BA)",White,8,Conservative Party,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,2,3,3,2,3,4,2,4,3,NA,3,3,3,3,2,3,4,4,3,3,2,3,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,1.6137917861682,0.469453458655334,0.35076386178548,-0.61273521267665,2.66666666666667,0.406649230431018,-0.257205825640622
44,Female,"Undergraduate degree (e.g., BA)",White,2,Labour,I voted Remain,0,1,0,1,1,1,1,0,1,1,1,0,3,6,3,1,2,2,4,4,4,NA,2,2,2,1,0,2,3,1,1,2,2,2,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,1.2085476392682,0.39131192602455,-0.266041503411797,-0.631210854979936,0.653457304943914,4,-0.934074901068862,0.75147380203735
63,Female,A-level (or equivalent),White,5,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,0,1,0,0,3,5,3,3,3,3,2,2,2,NA,1,1,1,0,0,1,4,4,2,2,2,3,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,0.460547865513442,-0.569873777763838,0.141657406557449,-1.33896920861413,0.653457304943914,3.66666666666667,0.174875760452895,-1.18753996348727
26,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,5,Green Party,I voted Remain,1,1,0,1,1,1,1,0,0,0,0,0,1,4,2,2,2,2,4,4,4,NA,2,3,3,1,0,3,2,3,3,2,2,2,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.476248804454124,0.980948052732125,-0.266041503411797,0.35076386178548,1.23698157272214,2.33333333333333,-0.707567328547404,0.75147380203735
30,Female,A-level (or equivalent),White,5,Labour,I voted Leave,0,1,1,1,1,1,1,0,1,0,0,0,4,4,4,2,3,2,5,4,5,NA,0,1,1,0,0,1,3,3,2,4,3,4,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,-0.476248804454124,-1.00184371446908,1.27888711087707,0.35076386178548,-0.61273521267665,4,-0.423893164514084,1.55446328442095
27,Female,A-level (or equivalent),White,4,Labour,"I was eligible to vote, but did not",0,1,1,1,1,1,1,0,0,0,0,0,1,1,3,4,4,3,1,1,2,NA,2,3,3,2,0,2,4,2,1,2,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,-0.476248804454124,0.980948052732125,-0.758820588623685,0.35076386178548,1.23698157272214,1.66666666666667,0.60588091299883,-2.12628870298884
66,Female,GCSE (or equivalent),White,2,SNP,I voted Remain,0,1,0,1,0,1,1,0,0,0,1,0,3,3,5,2,4,2,4,2,3,NA,1,1,3,0,0,1,3,3,2,2,2,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-1.124857686528995,0.373599441351396,-0.247447914764378,-0.266041503411797,0.35076386178548,-0.61273521267665,3.66666666666667,-0.171076826370267,-0.0695471024328525
26,Female,"Undergraduate degree (e.g., BA)",White,3,Labour,"I was eligible to vote, but did not",0,1,1,1,1,1,1,0,1,1,0,0,3,3,4,2,2,3,3,4,4,NA,1,0,1,2,2,2,1,2,1,2,2,3,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,-1.03522129865336,0.141657406557449,-0.836909460334576,0.653457304943914,3.33333333333333,-0.235395323329264,0.368309484450557
64,Female,GCSE (or equivalent),White,1,Brexit Party,I voted Leave,0,1,0,1,1,1,1,0,0,0,0,0,3,4,5,3,3,2,4,3,4,NA,2,2,3,0,0,3,4,4,3,3,3,2,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.476248804454124,0.542226157630451,0.109008854862144,-0.631210854979936,-0.61273521267665,4,-0.230445590547,0.470034789417302
48,Female,GCSE (or equivalent),White,6,No party,"I was eligible to vote, but did not",1,1,1,1,1,1,1,0,1,0,1,0,4,5,5,4,4,3,2,3,2,NA,2,2,2,2,0,1,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.373599441351396,0.39131192602455,0.469453458655334,0.35076386178548,-0.61273521267665,4.66666666666667,0.60588091299883,-0.840650458004401
23,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,4,Labour,I voted Remain,0,1,1,1,1,1,1,0,1,1,0,0,1,5,3,1,1,2,4,4,4,NA,2,2,3,2,2,2,2,2,3,2,3,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,0.542226157630451,-0.266041503411797,0.35076386178548,-0.61273521267665,3,-1.23727785895138,0.75147380203735
51,Female,No formal education,White,3,No party,I voted Leave,0,1,0,1,1,1,1,0,0,0,0,0,0,2,1,4,4,4,3,3,4,NA,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.476248804454124,0.39131192602455,1.27888711087707,0.35076386178548,-0.61273521267665,1,1.2012493209256,0.11136859957819
18,Female,A-level (or equivalent),White,2,No party,"I was not eligible to vote, but would have voted Remain",0,1,0,1,1,1,1,0,0,0,0,0,4,4,3,2,2,2,1,1,1,NA,2,2,3,2,1,1,4,3,1,4,1,2,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.476248804454124,0.542226157630451,0.439060660820015,0.35076386178548,2.08509429149117,3.66666666666667,-0.707567328547404,-2.61545448327188
39,Female,"Undergraduate degree (e.g., BA)",White,4,Liberal Democrats,I voted Remain,0,1,0,1,1,1,1,0,0,1,0,0,2,5,5,2,2,2,2,3,4,NA,1,1,2,3,2,2,2,3,2,2,2,2,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,control,NA,United Kingdom,White,-0.34621092711436813,0.460547865513442,-0.40656918917133,-0.266041503411797,-0.72988822364663,-0.61273521267665,4,-0.707567328547404,-0.229976772507822
40,Female,"Undergraduate degree (e.g., BA)",White,8,Conservative Party,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,5,6,6,3,4,4,2,3,2,NA,2,2,3,1,0,2,2,2,1,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,0.542226157630451,0.109008854862144,0.35076386178548,-0.61273521267665,5.66666666666667,0.906610295808507,-0.840650458004401
20,Female,A-level (or equivalent),White,2,Labour,"I was not eligible to vote, but would have voted Remain",0,0,0,1,0,1,1,0,0,1,0,0,3,5,3,2,1,2,3,3,5,NA,3,3,3,2,1,2,2,2,1,2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-1.124857686528995,0.460547865513442,1.6137917861682,-0.758820588623685,0.35076386178548,-0.61273521267665,3.66666666666667,-1.00788596326447,0.397313602055494
20,Female,A-level (or equivalent),White,11,No party,"I was not eligible to vote, but would have voted Remain",0,1,1,1,1,1,1,0,0,1,0,0,6,6,5,2,4,4,2,2,2,NA,1,0,1,0,0,2,3,3,2,4,2,3,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,-1.03522129865336,0.80645351844387,0.35076386178548,-0.61273521267665,5.66666666666667,0.668590802306462,-1.18753996348727
24,Female,"Undergraduate degree (e.g., BA)",White,9,SNP,I voted Remain,0,0,1,1,1,1,1,0,0,0,0,0,4,5,4,4,3,2,3,2,3,NA,2,1,3,2,3,2,4,3,2,4,2,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,control,NA,United Kingdom,White,0.47841109568154694,-0.476248804454124,0.13642880061627,0.80645351844387,0.35076386178548,-0.61273521267665,4.33333333333333,-0.0508624388201105,-0.415375455610038
48,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,11,Liberal Democrats,"I was not eligible to vote, but would have voted Remain",0,1,0,1,1,1,0,0,0,0,0,0,3,5,5,3,3,2,2,2,2,NA,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,control,Austria,United Kingdom,White,-0.34621092711436813,-0.476248804454124,-0.569873777763838,-0.266041503411797,0.35076386178548,0.653457304943914,4.33333333333333,-0.230445590547,-1.18753996348727
39,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,5,Liberal Democrats,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,2,4,5,3,4,3,2,2,2,NA,1,1,2,0,0,2,4,4,2,3,2,3,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,-0.40656918917133,0.469453458655334,0.35076386178548,-0.61273521267665,3.66666666666667,0.411588730106231,-1.18753996348727
43,Female,"Undergraduate degree (e.g., BA)",White,3,Labour,I voted Remain,0,1,0,1,0,1,1,0,1,0,0,0,1,2,1,3,3,3,3,3,3,NA,2,2,2,1,0,1,4,3,2,3,3,3,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-1.124857686528995,-0.476248804454124,0.39131192602455,0.469453458655334,-1.33896920861413,0.653457304943914,1.33333333333333,0.174875760452895,-0.163023990239364
24,Male,A-level (or equivalent),White,1,Labour,I voted Remain,0,1,1,0,1,1,1,0,1,1,0,0,1,5,3,2,2,2,4,4,4,NA,1,1,1,2,3,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,NA,control,United Kingdom,United Kingdom,White,-0.4271106675552896,0.460547865513442,-0.569873777763838,0.109008854862144,0.35076386178548,1.23698157272214,3,-0.707567328547404,0.75147380203735
25,Female,"Undergraduate degree (e.g., BA)",White,11,Labour,I voted Remain,0,1,1,1,1,1,1,0,1,1,0,0,3,6,6,2,2,3,4,4,3,NA,1,2,3,3,2,3,2,2,1,2,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,NA,control,NA,United Kingdom,White,0.47841109568154694,0.460547865513442,0.163641975699556,-0.758820588623685,0.35076386178548,1.23698157272214,5,-0.235395323329264,0.440481649117151
29,Female,"Undergraduate degree (e.g., BA)",White,8,Green Party,I voted Leave,0,1,0,1,0,1,1,0,0,1,0,0,4,5,5,4,4,3,4,2,2,NA,2,2,2,3,2,2,4,5,4,4,4,4,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-1.124857686528995,0.460547865513442,0.39131192602455,1.27888711087707,0.35076386178548,0.653457304943914,4.66666666666667,0.60588091299883,-0.345794717072796
24,Female,GCSE (or equivalent),White,3,Labour,I voted Remain,0,1,1,1,0,1,1,0,0,0,0,0,2,2,3,2,3,2,4,5,4,NA,3,3,3,2,0,2,3,2,1,2,1,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.40609045973784896,-0.476248804454124,1.6137917861682,-0.266041503411797,0.35076386178548,-0.61273521267665,2.33333333333333,-0.423893164514084,1.05140130502643
19,Female,A-level (or equivalent),White,2,Labour,"I was not eligible to vote, but would have voted Remain",0,1,0,1,1,1,1,0,0,1,0,0,1,2,3,2,1,1,4,4,4,NA,2,3,1,2,0,1,3,3,1,3,1,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,0.460547865513442,0.652207605566659,0.109008854862144,0.35076386178548,-0.61273521267665,2,-1.57350052905171,0.75147380203735
27,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,11,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,4,6,5,2,4,2,2,2,2,NA,2,0,2,1,0,3,2,4,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,-0.436261904138585,-1.43269617716106,0.35076386178548,0.653457304943914,5,-0.171076826370267,-1.18753996348727
41,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,8,No party,I voted Remain,0,1,1,0,1,1,1,0,0,0,0,0,4,5,6,2,3,2,2,2,2,NA,2,2,2,0,0,2,4,3,2,3,2,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.4271106675552896,-0.476248804454124,0.39131192602455,0.109008854862144,0.35076386178548,-0.61273521267665,5,-0.423893164514084,-1.18753996348727
29,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,3,Green Party,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,3,5,5,2,1,1,4,3,4,NA,3,3,3,2,0,3,2,2,1,2,1,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,0.460547865513442,1.6137917861682,-0.266041503411797,0.35076386178548,-0.61273521267665,4.33333333333333,-1.57350052905171,0.470034789417302
34,Female,"Undergraduate degree (e.g., BA)",White,3,Liberal Democrats,I voted Remain,0,1,1,1,0,1,1,0,0,0,1,0,2,4,6,2,4,2,3,4,3,NA,3,3,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.40609045973784896,0.373599441351396,1.6137917861682,-1.43269617716106,0.35076386178548,-0.61273521267665,4,-0.171076826370267,0.0841065831950797
28,Female,GCSE (or equivalent),White,2,Conservative Party,I voted Remain,0,0,1,1,1,0,1,0,0,0,0,0,4,5,5,3,3,3,3,4,2,NA,3,3,3,1,0,3,2,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,0.47841109568154694,-0.476248804454124,1.6137917861682,0.109008854862144,0.35076386178548,-0.61273521267665,4.66666666666667,0.174875760452895,-0.19002059566143
33,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,9,Green Party,I voted Remain,0,1,0,1,1,1,1,1,0,1,1,1,5,6,6,2,3,3,2,2,2,NA,1,3,3,2,1,3,2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,1.93296067384537,0.57025107322729,-0.711099143561654,0.35076386178548,-0.61273521267665,5.66666666666667,0.00112798586670993,-1.18753996348727
24,Female,"Undergraduate degree (e.g., BA)",White,2,Labour,I voted Remain,0,1,0,1,1,1,1,0,0,1,0,0,1,2,6,2,2,2,4,4,4,NA,3,3,3,3,2,3,2,3,1,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,NA,control,United Kingdom,United Kingdom,White,-0.34621092711436813,0.460547865513442,1.6137917861682,-0.758820588623685,0.35076386178548,-0.61273521267665,3,-0.707567328547404,0.75147380203735
